date,pop_total,pop_prisons,pop_irc,pop_male,pop_female,pop_adult_male,pop_ycs,irc_in_total,uoc_total,uoc_prisons,uoc_irc,uoc_adult_male,uoc_female,uoc_ycs,headroom,headroom_published,headroom_calc,operating_margin,operating_margin_adult_male,operating_margin_female,operating_margin_ycs,hdc,layout,date_source,title,url,source,police_cells,week_gap_days
2014-05-16,84918.0,84094.0,824.0,81052.0,3866.0,,,True,86333.0,85370.0,963.0,,,,1415.0,,1415.0,,,,,2146.0,A1,title,Population bulletin: weekly 16 May 2014,https://assets.publishing.service.gov.uk/media/5a7ebe8240f0b6230268b439/prison-population-figures-16-may-2014.xls,bulletin,,7.0
2014-05-23,85158.0,84305.0,853.0,81266.0,3892.0,,,True,86267.0,85364.0,963.0,,,,1109.0,,1109.0,,,,,2163.0,A1,title,Population bulletin: weekly 23 May 2014,https://assets.publishing.service.gov.uk/media/5a7efda240f0b62305b8472e/prison-population-figures-23-may-2014.xls,bulletin,,7.0
2014-05-30,85105.0,84225.0,880.0,81222.0,3883.0,,,True,86294.0,85331.0,963.0,,,,1189.0,,1189.0,,,,,2140.0,A1,title,Population bulletin: weekly 30 May 2014,https://assets.publishing.service.gov.uk/media/5a7dbe2a40f0b65d88634238/prison-population-figures-30-may-2014.xls,bulletin,,7.0
2014-06-06,85228.0,84361.0,867.0,81316.0,3912.0,,,True,86375.0,85412.0,963.0,,,,1147.0,,1147.0,,,,,2136.0,A1,title,Population bulletin: weekly 6 June 2014,https://assets.publishing.service.gov.uk/media/5a7e127aed915d74e6223ec5/prison-population-figures-06-jun-2014.xls,bulletin,,7.0
2014-06-13,85410.0,84533.0,877.0,81478.0,3932.0,,,True,86431.0,85468.0,963.0,,,,1021.0,,1021.0,,,,,2114.0,A1,title,Population bulletin: weekly 13 June 2014,https://assets.publishing.service.gov.uk/media/5a7da47c40f0b65d8b4e2a06/prison-population-figures-13-june-2014.xls,bulletin,,7.0
2014-06-20,85414.0,84542.0,872.0,81515.0,3899.0,,,True,86428.0,85465.0,963.0,,,,1014.0,,1014.0,,,,,2083.0,A1,title,Population bulletin: weekly 20 June 2014,https://assets.publishing.service.gov.uk/media/5a7dd12e40f0b65d8b4e3ae9/prison-population-figures-20-june-2014.xls,bulletin,,7.0
2014-06-27,85582.0,84684.0,898.0,81647.0,3935.0,,,True,86489.0,85526.0,963.0,,,,907.0,,907.0,,,,,2083.0,A1,title,Population bulletin: weekly 27 June 2014,https://assets.publishing.service.gov.uk/media/5a7e12d4ed915d74e6223ee7/prison-population-figures-27-june-2014.xls,bulletin,,7.0
2014-07-04,85428.0,84567.0,861.0,81492.0,3936.0,,,True,86647.0,85684.0,963.0,,,,1219.0,,1219.0,,,,,2120.0,A1,title,Population bulletin: weekly 4 July 2014,https://assets.publishing.service.gov.uk/media/5a7ec50340f0b62305b83107/prison-population-figures-4-jul-2014.xls,bulletin,,7.0
2014-07-11,85487.0,84608.0,879.0,81564.0,3923.0,,,True,86687.0,85724.0,963.0,,,,1200.0,,1200.0,,,,,2114.0,A1,title,Population bulletin: weekly 11 July 2014,https://assets.publishing.service.gov.uk/media/5a759101ed915d6faf2b3fbe/population-bulletin-11-July-2014.xls,bulletin,,7.0
2014-07-18,85661.0,84791.0,870.0,81729.0,3932.0,,,True,86737.0,85774.0,963.0,,,,1076.0,,1076.0,,,,,2139.0,A1,title,Population bulletin: weekly 18 July 2014,https://assets.publishing.service.gov.uk/media/5a7e1e6740f0b623026894b6/prison-population-18-july-2014.xls,bulletin,,7.0
2014-07-25,85730.0,84857.0,873.0,81802.0,3928.0,,,True,86778.0,85815.0,963.0,,,,1048.0,,1048.0,,,,,2127.0,A1,title,Population bulletin: weekly 25 July 2014,https://assets.publishing.service.gov.uk/media/5a7d92aeed915d497af703d9/prison-population-25-july-2014.xls,bulletin,,7.0
2014-08-01,85696.0,84868.0,828.0,81763.0,3933.0,,,True,87011.0,86021.0,990.0,,,,1315.0,,1315.0,,,,,2127.0,A1,title,Population bulletin: weekly 1 August 2014,https://assets.publishing.service.gov.uk/media/5a7d59b1ed915d28e9f39c2b/prison-population-figures-1-aug-2014.xls,bulletin,,7.0
2014-08-08,85795.0,84971.0,824.0,81866.0,3929.0,,,True,87227.0,86237.0,990.0,,,,1432.0,,1432.0,,,,,2118.0,A1,title,Population bulletin: weekly 8 August 2014,https://assets.publishing.service.gov.uk/media/5a7eabf040f0b6230268aca7/prison-population-figures-8-aug-2014.xls,bulletin,,7.0
2014-08-15,85834.0,84958.0,876.0,81930.0,3904.0,,,True,87362.0,86372.0,990.0,,,,1528.0,,1528.0,,,,,2118.0,A1,title,Population bulletin: weekly 15 August 2014,https://assets.publishing.service.gov.uk/media/5a7df18840f0b62302688233/prison-population-figures-15-aug-2014.xls,bulletin,,7.0
2014-08-22,85674.0,84843.0,831.0,81753.0,3921.0,,,True,87521.0,86531.0,990.0,,,,1847.0,,1847.0,,,,,2094.0,A1,title,Population bulletin: weekly 22 August 2014,https://assets.publishing.service.gov.uk/media/5a7decdfe5274a2e87dae68f/prison-population-figures-22-Aug-2014.xls,bulletin,,7.0
2014-08-29,85401.0,84574.0,827.0,81489.0,3912.0,,,True,87688.0,86698.0,990.0,,,,2287.0,,2287.0,,,,,2062.0,A1,title,Population bulletin: weekly 29 August 2014,https://assets.publishing.service.gov.uk/media/5a7562f340f0b6397f35e06f/population-bulletin-29-august-2014.xls,bulletin,,7.0
2014-09-05,85385.0,84597.0,788.0,81482.0,3903.0,,,True,87729.0,86739.0,990.0,,,,2344.0,,2344.0,,,,,2061.0,A1,title,Population bulletin: weekly 5 September 2014,https://assets.publishing.service.gov.uk/media/5a7d7c84e5274a676d5325ad/prison-population-figures-05-sept-2014.xls,bulletin,,7.0
2014-09-12,85413.0,84576.0,837.0,81504.0,3909.0,,,True,87719.0,86729.0,990.0,,,,2306.0,,2306.0,,,,,2055.0,A1,title,Population bulletin: weekly 12 September 2014,https://assets.publishing.service.gov.uk/media/5a7dc31040f0b65d88634412/prison-population-figures-12-sept-2014.xls,bulletin,,7.0
2014-09-19,85493.0,84683.0,810.0,81580.0,3913.0,,,True,87723.0,86733.0,990.0,,,,2230.0,,2230.0,,,,,2037.0,A1,title,Population bulletin: weekly 19 September 2014,https://assets.publishing.service.gov.uk/media/5a758cc840f0b6360e474f82/prison-population-figures-19-september-2014.xls,bulletin,,7.0
2014-09-26,85634.0,84793.0,841.0,81734.0,3900.0,,,True,87771.0,86781.0,990.0,,,,2137.0,,2137.0,,,,,2026.0,A1,title,Population bulletin: weekly 26 September 2014,https://assets.publishing.service.gov.uk/media/5a7def0eed915d74e622303b/prison-population-figures-26-sept-2014.xls,bulletin,,7.0
2014-10-03,85705.0,84523.0,1182.0,81797.0,3908.0,,,True,87820.0,86260.0,1560.0,,,,2115.0,,2115.0,,,,,2051.0,A1,title,Population bulletin: weekly 3 October 2014,https://assets.publishing.service.gov.uk/media/5a7d80d4ed915d269ba8b10f/prison-population-figures-3-oct-2014.xls,bulletin,,7.0
2014-10-10,85625.0,84485.0,1140.0,81723.0,3902.0,,,True,87879.0,86319.0,1560.0,,,,2254.0,,2254.0,,,,,2068.0,A1,title,Population bulletin: weekly 10 October 2014,https://assets.publishing.service.gov.uk/media/5a74fe6440f0b6399b2afd13/prison-population-figures-10-oct-2014.xls,bulletin,,7.0
2014-10-17,85541.0,84417.0,1124.0,81647.0,3894.0,,,True,87965.0,86405.0,1560.0,,,,2424.0,,2424.0,,,,,2078.0,A1,title,Population bulletin: weekly 17 October 2014,https://assets.publishing.service.gov.uk/media/5a7deb9eed915d74e6222edb/prison-population-figures-17-10-2014.xls,bulletin,,7.0
2014-10-24,85720.0,84569.0,1151.0,81796.0,3924.0,,,True,87984.0,86424.0,1560.0,,,,2264.0,,2264.0,,,,,2094.0,A1,title,Population bulletin: weekly 24 October 2014,https://assets.publishing.service.gov.uk/media/5a7eee5fed915d74e62275fd/prison-population-figures-24-oct-2014.xls,bulletin,,7.0
2014-10-31,85786.0,84578.0,1208.0,81869.0,3917.0,,,True,88004.0,86444.0,1560.0,,,,2218.0,,2218.0,,,,,2122.0,A1,title,Population bulletin: weekly 31 October 2014,https://assets.publishing.service.gov.uk/media/5a7d8ff2e5274a676d532cc1/prison-population-figures-31-oct-2014.xls,bulletin,,7.0
2014-11-07,85903.0,84671.0,1232.0,81982.0,3921.0,,,True,87982.0,86422.0,1560.0,,,,2079.0,,2079.0,,,,,2138.0,A1,title,Population bulletin: weekly 7 November 2014,https://assets.publishing.service.gov.uk/media/5a7e0081ed915d74e33ef68c/prison-population-figures-7-nov-2014.xls,bulletin,,7.0
2014-11-14,85864.0,84656.0,1208.0,81905.0,3959.0,,,True,88027.0,86467.0,1560.0,,,,2163.0,,2163.0,,,,,2098.0,A1,title,Population bulletin: weekly 14 November 2014,https://assets.publishing.service.gov.uk/media/5a7dd91d40f0b65d88634c77/prison-population-figures-14-nov-2014.xls,bulletin,,7.0
2014-11-21,85925.0,84691.0,1234.0,81974.0,3951.0,,,True,88015.0,86455.0,1560.0,,,,2090.0,,2090.0,,,,,2084.0,A1,title,Population bulletin: weekly 21 November 2014,https://assets.publishing.service.gov.uk/media/5a7e287740f0b623026898aa/prison-population-figures-21-nov-2014.xls,bulletin,,7.0
2014-11-28,85902.0,84668.0,1234.0,81959.0,3943.0,,,True,88003.0,86443.0,1560.0,,,,2101.0,,2101.0,,,,,2077.0,A1,title,Population bulletin: weekly 28 November 2014,https://assets.publishing.service.gov.uk/media/5a7479a240f0b646ce8d9b95/prison-population-figures-28-november-2104.xls,bulletin,,7.0
2014-12-05,85912.0,84629.0,1283.0,81984.0,3928.0,,,True,88082.0,86522.0,1560.0,,,,2170.0,,2170.0,,,,,2068.0,A1,title,Population bulletin: weekly 5 December 2014,https://assets.publishing.service.gov.uk/media/5a7e319bed915d74e33f0a92/prison-population-figures-5-december-2104.xls,bulletin,,7.0
2014-12-12,85755.0,84442.0,1313.0,81848.0,3907.0,,,True,88061.0,86501.0,1560.0,,,,2306.0,,2306.0,,,,,2090.0,A1,title,Population bulletin: weekly 12 December 2014,https://assets.publishing.service.gov.uk/media/5a756af1e5274a3edd9a4c20/prison-population-12-dec-2014.xls,bulletin,,7.0
2014-12-19,85406.0,84093.0,1313.0,81528.0,3878.0,,,True,88116.0,86556.0,1560.0,,,,2710.0,,2710.0,,,,,2116.0,A1,title,Population bulletin: weekly 19 December 2014,https://assets.publishing.service.gov.uk/media/5a7d94a0ed915d3fb959499e/prison-population-figures-19-dec-2014.xls,bulletin,,7.0
2015-01-02,84628.0,83287.0,1341.0,80822.0,3806.0,,,True,88116.0,86556.0,1560.0,,,,3488.0,,3488.0,,,,,2159.0,A1,title,Population bulletin: weekly 2 January 2015,https://assets.publishing.service.gov.uk/media/5a7e4d9c40f0b6230268a7cd/population-bulletin-02-01-2015.xls,bulletin,,14.0
2015-01-09,84731.0,83413.0,1318.0,80915.0,3816.0,,,True,88184.0,86624.0,1560.0,,,,3453.0,,3453.0,,,,,2094.0,A1,title,Population bulletin: weekly 9 January 2015,https://assets.publishing.service.gov.uk/media/5a7eec0a40f0b6230268c61d/prison-population-figures-9-jan-2015.xls,bulletin,,7.0
2015-01-16,84802.0,83437.0,1365.0,80995.0,3807.0,,,True,88198.0,86638.0,1560.0,,,,3396.0,,3396.0,,,,,2083.0,A1,title,Population bulletin: weekly 16 January 2015,https://assets.publishing.service.gov.uk/media/5a7f0706e5274a2e8ab49b52/prison-population-16-jan-2015.xls,bulletin,,7.0
2015-01-23,84865.0,83485.0,1380.0,81054.0,3811.0,,,True,88218.0,86648.0,1570.0,,,,3353.0,,3353.0,,,,,2087.0,A1,title,Population bulletin: weekly 23 January 2015,https://assets.publishing.service.gov.uk/media/5a74c17640f0b61df47783c0/prison-population-figures-23-jan-2015.xls,bulletin,,7.0
2015-01-30,85083.0,83680.0,1403.0,81271.0,3812.0,,,True,88286.0,86716.0,1570.0,,,,3203.0,,3203.0,,,,,2088.0,A1,title,Population bulletin: weekly 30 January 2015,https://assets.publishing.service.gov.uk/media/5a7ecb60ed915d74e33f2751/prison-population-figures-30-jan-2015.xls,bulletin,,7.0
2015-02-06,85280.0,83878.0,1402.0,81426.0,3854.0,,,True,88347.0,86777.0,1570.0,,,,3067.0,,3067.0,,,,,2075.0,A1,title,Population bulletin: weekly 6 February 2015,https://assets.publishing.service.gov.uk/media/5a74b6c440f0b619c8659d43/prison-population-figures-06-feb-2015.xls,bulletin,,7.0
2015-02-13,85453.0,84002.0,1451.0,81562.0,3891.0,,,True,88419.0,86849.0,1570.0,,,,2966.0,,2966.0,,,,,2073.0,A1,title,Population bulletin: weekly 13 February 2015,https://assets.publishing.service.gov.uk/media/5a818639e5274a2e87dbe17b/prison-population-figures-13022015.xls,bulletin,,7.0
2015-02-20,85567.0,84119.0,1448.0,81691.0,3876.0,,,True,88385.0,86815.0,1570.0,,,,2818.0,,2818.0,,,,,2090.0,A1,title,Population bulletin: weekly 20 February 2015,https://assets.publishing.service.gov.uk/media/5a7f7562ed915d74e33f68f5/prison-popualtion-figures-20-february-2015.xls,bulletin,,7.0
2015-02-27,85544.0,84121.0,1423.0,81678.0,3866.0,,,True,88205.0,86635.0,1570.0,,,,2661.0,,2661.0,,,,,2090.0,A1,title,Population bulletin: weekly 27 February 2015,https://assets.publishing.service.gov.uk/media/5a80ad8a40f0b62302694e2b/prison-population-figures-27-feb-2015.xls,bulletin,,7.0
2015-03-06,85564.0,84147.0,1417.0,81698.0,3866.0,,,True,88242.0,86672.0,1570.0,,,,2678.0,,2678.0,,,,,2123.0,A1,title,Population bulletin: weekly 6 March 2015,https://assets.publishing.service.gov.uk/media/5a80173640f0b62305b891cf/prison-population-figures-6-march-2015.xls,bulletin,,7.0
2015-03-13,85567.0,84178.0,1389.0,81712.0,3855.0,,,True,87831.0,86261.0,1570.0,,,,2264.0,,2264.0,,,,,2104.0,A1,title,Population bulletin: weekly 13 March 2015,https://assets.publishing.service.gov.uk/media/5a7fa14640f0b62305b88510/prison-population-figures-13-march-2015.xls,bulletin,,7.0
2015-03-20,85576.0,84204.0,1372.0,81709.0,3867.0,,,True,87631.0,86061.0,1570.0,,,,2055.0,,2055.0,,,,,2080.0,A1,title,Population bulletin: weekly 20 March 2015,https://assets.publishing.service.gov.uk/media/5a803691ed915d74e33f91e6/prison-population-20-march-2015.xls,bulletin,,7.0
2015-03-27,85681.0,84324.0,1357.0,81815.0,3866.0,,,True,87720.0,86150.0,1570.0,,,,2039.0,,2039.0,,,,,2107.0,A1,title,Population bulletin: weekly 27 March 2015,https://assets.publishing.service.gov.uk/media/5a7f3b9040f0b6230268e405/prison-population-figures-27-mar-2015.xls,bulletin,,7.0
2015-04-10,85348.0,84159.0,1189.0,81524.0,3824.0,,,True,87902.0,86332.0,1570.0,,,,2554.0,,2554.0,,,,,2097.0,A1,title,Population bulletin: weekly 10 April 2015,https://assets.publishing.service.gov.uk/media/5a802872e5274a2e8ab4e85e/prison-population-figures-10-apr-2015.xls,bulletin,,14.0
2015-04-17,85432.0,84215.0,1217.0,81591.0,3841.0,,,True,88038.0,86468.0,1570.0,,,,2606.0,,2606.0,,,,,2105.0,A1,title,Population bulletin: weekly 17 April 2015,https://assets.publishing.service.gov.uk/media/5a80115aed915d74e33f841d/prison-population-fgiures-17-apr-2015.xls,bulletin,,7.0
2015-04-24,85591.0,84343.0,1248.0,81740.0,3851.0,,,True,87929.0,86556.0,1373.0,,,,2338.0,,2338.0,,,,,2097.0,A1,title,Population bulletin: weekly 24 April 2015,https://assets.publishing.service.gov.uk/media/5a80f055e5274a2e87dbcab2/prison-population-figures-24-apr-2015.xls,bulletin,,7.0
2015-05-01,85704.0,84454.0,1250.0,81850.0,3854.0,,,True,88030.0,86657.0,1373.0,,,,2326.0,,2326.0,,,,,2057.0,A1,title,Population bulletin: weekly 1 May 2015,https://assets.publishing.service.gov.uk/media/5a7ffa1240f0b62302690c48/prison-population-figures-1-may-2015.xls,bulletin,,7.0
2015-05-08,85590.0,84299.0,1291.0,81732.0,3858.0,,,True,88053.0,86680.0,1373.0,,,,2463.0,,2463.0,,,,,2051.0,A1,title,Population bulletin: weekly 8 May 2015,https://assets.publishing.service.gov.uk/media/5a804fb7e5274a2e8ab4f6bb/prison-population-figures-8-may-2015.xls,bulletin,,7.0
2015-05-15,85684.0,84372.0,1312.0,81795.0,3889.0,,,True,88053.0,86680.0,1373.0,,,,2369.0,,2369.0,,,,,2048.0,A1,title,Population bulletin: weekly 15 May 2015,https://assets.publishing.service.gov.uk/media/5a80e2e5e5274a2e8ab52b91/prison-population-figures-15-may-2015.xls,bulletin,,7.0
2015-05-22,85744.0,84441.0,1303.0,81845.0,3899.0,,,True,88038.0,86665.0,1373.0,,,,2294.0,,2294.0,,,,,2054.0,A1,title,Population bulletin: weekly 22 May 2015,https://assets.publishing.service.gov.uk/media/5a7f5e18ed915d74e622a088/prison-population-figures-22-may-2015.xls,bulletin,,7.0
2015-05-29,85669.0,84379.0,1290.0,81751.0,3918.0,,,True,88047.0,86674.0,1373.0,,,,2378.0,,2378.0,,,,,2034.0,A1,title,Population bulletin: weekly 29 May 2015,https://assets.publishing.service.gov.uk/media/5a81625ae5274a2e8ab53b3c/prison-population-figures-29-may-2015.xls,bulletin,,7.0
2015-06-05,85763.0,84503.0,1260.0,81881.0,3882.0,,,True,88116.0,86743.0,1373.0,,,,2353.0,,2353.0,,,,,2071.0,A1,title,Population bulletin: weekly 5 June 2015,https://assets.publishing.service.gov.uk/media/5a80717de5274a2e87db9d75/prison-population-figures-5-june-2015.xls,bulletin,,7.0
2015-06-12,85818.0,84571.0,1247.0,81917.0,3901.0,,,True,88096.0,86723.0,1373.0,,,,2278.0,,2278.0,,,,,2060.0,A1,title, Population bulletin: weekly 12 June 2015,https://assets.publishing.service.gov.uk/media/5a81726ced915d74e33fe426/prison-population-figures-12-june-2015.xls,bulletin,,7.0
2015-06-19,85743.0,84494.0,1249.0,81864.0,3879.0,,,True,87974.0,86601.0,1373.0,,,,2231.0,,2231.0,,,,,2053.0,A1,title,Population bulletin: weekly 19 June 2015,https://assets.publishing.service.gov.uk/media/5a75710e40f0b6397f35e742/prison-population-figures-19-jne-2015.xls,bulletin,,7.0
2015-06-26,86028.0,84777.0,1251.0,82144.0,3884.0,,,True,87968.0,86595.0,1373.0,,,,1940.0,,1940.0,,,,,2032.0,A1,title,Population bulletin: weekly 26 June 2015,https://assets.publishing.service.gov.uk/media/5a7f6b7ce5274a2e8ab4c128/prison-population-figures-26-june-2015.xls,bulletin,,7.0
2015-07-03,86164.0,84930.0,1234.0,82263.0,3901.0,,,True,87961.0,86588.0,1373.0,,,,1797.0,,1797.0,,,,,2049.0,A1,title,Population bulletin: weekly 3 July 2015,https://assets.publishing.service.gov.uk/media/5a8097c6ed915d74e33fb4ed/prison-population-figures-03-july-2015.xls,bulletin,,7.0
2015-07-10,86255.0,85089.0,1166.0,82349.0,3906.0,,,True,87983.0,86610.0,1373.0,,,,1728.0,,1728.0,,,,,2063.0,A1,title,Population bulletin: weekly 10 July 2015,https://assets.publishing.service.gov.uk/media/5a807e74e5274a2e87dba20c/population-bulletin-10-07-2015.xls,bulletin,,7.0
2015-07-17,86300.0,85092.0,1208.0,82396.0,3904.0,,,True,87995.0,86622.0,1373.0,,,,1695.0,,1695.0,,,,,2068.0,A1,title,Population bulletin: weekly 17 July 2015,https://assets.publishing.service.gov.uk/media/5a80c41040f0b6230269561c/population-bulletin-17-07-2015.xls,bulletin,,7.0
2015-07-24,86172.0,84982.0,1190.0,82284.0,3888.0,,,True,88162.0,86789.0,1373.0,,,,1990.0,,1990.0,,,,,2092.0,A1,title,Population bulletin: weekly 24 July 2015,https://assets.publishing.service.gov.uk/media/5a80042fe5274a2e8ab4daf2/population-bulletin-24-07-2015.xls,bulletin,,7.0
2015-07-31,86179.0,85029.0,1150.0,82257.0,3922.0,,,True,88180.0,86807.0,1373.0,,,,2001.0,,2001.0,,,,,2083.0,A1,title,Population bulletin: weekly 31 July 2015,https://assets.publishing.service.gov.uk/media/5a747a6aed915d0e8e398844/prison-population-31-july-2015.xls,bulletin,,7.0
2015-08-07,86036.0,84967.0,1069.0,82104.0,3932.0,,,True,88231.0,86858.0,1373.0,,,,2195.0,,2195.0,,,,,2112.0,A1,title,Population bulletin: weekly 7 August 2015,https://assets.publishing.service.gov.uk/media/5a800306e5274a2e8ab4da7c/prison-population-figures-7-august-2015.xls,bulletin,,7.0
2015-08-14,85951.0,84976.0,975.0,82041.0,3910.0,,,True,88242.0,86869.0,1373.0,,,,2291.0,,2291.0,,,,,2127.0,A1,title,Population bulletin: weekly 14 August 2015,https://assets.publishing.service.gov.uk/media/5a7f6c21e5274a2e8ab4c164/prison-population-figures-14-august-2015.xls,bulletin,,7.0
2015-08-21,85956.0,84976.0,980.0,82012.0,3944.0,,,True,88274.0,86901.0,1373.0,,,,2318.0,,2318.0,,,,,2086.0,A1,title,Population bulletin: weekly 21 August 2015,https://assets.publishing.service.gov.uk/media/5a80ad89e5274a2e87dbb32d/prison-population-figures-21-aug-2015.xls,bulletin,,7.0
2015-08-28,86019.0,85019.0,1000.0,82055.0,3964.0,,,True,88267.0,86894.0,1373.0,,,,2248.0,,2248.0,,,,,2081.0,A1,title,Population bulletin: weekly 28 August 2015,https://assets.publishing.service.gov.uk/media/5a80b82540f0b62305b8cc3f/prison-population-28-aug-2015.xls,bulletin,,7.0
2015-09-04,85741.0,84780.0,961.0,81788.0,3953.0,,,True,88321.0,86948.0,1373.0,,,,2580.0,,2580.0,,,,,2057.0,A1,title,Population bulletin: weekly 4 September 2015,https://assets.publishing.service.gov.uk/media/5a805ae9e5274a2e87db9576/prison-population-04-Sept-2015.xls,bulletin,,7.0
2015-09-11,85699.0,84692.0,1007.0,81780.0,3919.0,,,True,88288.0,86915.0,1373.0,,,,2589.0,,2589.0,,,,,2076.0,A1,title,Population bulletin: weekly 11 September 2015,https://assets.publishing.service.gov.uk/media/5a80b468ed915d74e33fbef9/prison-population-figures-11-sept-2015.xls,bulletin,,7.0
2015-09-18,85816.0,84768.0,1048.0,81889.0,3927.0,,,True,88289.0,86916.0,1373.0,,,,2473.0,,2473.0,,,,,2073.0,A1,title,Population bulletin: weekly 18 September 2015,https://assets.publishing.service.gov.uk/media/5a7f83ed40f0b62305b879d3/prison-population-18-sept-2015.xls,bulletin,,7.0
2015-09-25,85892.0,84815.0,1077.0,82001.0,3891.0,,,True,88209.0,86836.0,1373.0,,,,2317.0,,2317.0,,,,,2073.0,A1,title,Population bulletin: weekly 25 September 2015,https://assets.publishing.service.gov.uk/media/5a8198b340f0b62305b8fce8/prison-population-25-sept-2015.xls,bulletin,,7.0
2015-10-02,85973.0,84826.0,1147.0,82078.0,3895.0,,,True,88075.0,86702.0,1373.0,,,,2102.0,,2102.0,,,,,2081.0,A1,title,Population bulletin: weekly 2 October 2015,https://assets.publishing.service.gov.uk/media/5a818c75ed915d74e6232dd0/prison-population-figures-2-october-2015.xls,bulletin,,7.0
2015-10-09,86145.0,84926.0,1219.0,82237.0,3908.0,,,True,88039.0,86666.0,1373.0,,,,1894.0,,1894.0,,,,,2099.0,A1,title,Population bulletin: weekly 9 October 2015,https://assets.publishing.service.gov.uk/media/5a80969440f0b62302694619/prison-population-figures-9-october-2015.xls,bulletin,,7.0
2015-10-16,86090.0,84910.0,1180.0,82174.0,3916.0,,,True,88100.0,86727.0,1373.0,,,,2010.0,,2010.0,,,,,2084.0,A1,title,Population bulletin: weekly 16 October 2015,https://assets.publishing.service.gov.uk/media/5a8166fded915d74e623211f/prison-population-figures-16-oct-2015.xls,bulletin,,7.0
2015-10-23,86107.0,85106.0,1001.0,82159.0,3948.0,,,True,88195.0,86822.0,1373.0,,,,2088.0,,2088.0,,,,,2067.0,A1,title,Population bulletin: weekly 23 October 2015,https://assets.publishing.service.gov.uk/media/5a81802ded915d74e33fe8cc/prison-population-figures-23-oct-2015.xls,bulletin,,7.0
2015-10-30,85843.0,84916.0,927.0,81900.0,3943.0,,,True,88176.0,86803.0,1373.0,,,,2333.0,,2333.0,,,,,2055.0,A1,title,Population bulletin: weekly 30 October 2015,https://assets.publishing.service.gov.uk/media/5a809d0ced915d74e622f776/prison-population-figures-29-oct-2015.xls,bulletin,,7.0
2015-11-06,85884.0,84975.0,909.0,81948.0,3936.0,,,True,87762.0,86790.0,972.0,,,,1878.0,,1878.0,,,,,2066.0,A1,title,Population bulletin: weekly 6 November 2015,https://assets.publishing.service.gov.uk/media/5a7f2d0d40f0b62305b858ba/prison-population-figures-6-nov-2015.xls,bulletin,,7.0
2015-11-13,85993.0,85088.0,905.0,82064.0,3929.0,,,True,87729.0,86757.0,972.0,,,,1736.0,,1736.0,,,,,2086.0,A1,title,Population bulletin: weekly 13 November 2015,https://assets.publishing.service.gov.uk/media/5a80b91940f0b62305b8cc93/prison-population-13-november-2015.xls,bulletin,,7.0
2015-11-20,85977.0,85134.0,843.0,82042.0,3935.0,,,True,87730.0,86758.0,972.0,,,,1753.0,,1753.0,,,,,2103.0,A1,title,Population bulletin: weekly 20 November 2015,https://assets.publishing.service.gov.uk/media/5a7f286640f0b6230268dc9b/prison-population-figures-20-nov-2015.xls,bulletin,,7.0
2015-11-27,85982.0,85163.0,819.0,82023.0,3959.0,,,True,87759.0,86787.0,972.0,,,,1777.0,,1777.0,,,,,2111.0,A1,title,Population bulletin: weekly 27 November 2015,https://assets.publishing.service.gov.uk/media/5a805bc840f0b62305b8aaef/priosn-population-figures-27-november2015.xls,bulletin,,7.0
2015-12-04,85895.0,85075.0,820.0,81933.0,3962.0,,,True,87757.0,86785.0,972.0,,,,1862.0,,1862.0,,,,,2083.0,A1,title,Population bulletin: weekly 4 December 2015,https://assets.publishing.service.gov.uk/media/5a7515beed915d731495915f/prison-population-4-december-2015.xls,bulletin,,7.0
2015-12-11,85847.0,85058.0,789.0,81928.0,3919.0,,,True,87766.0,86794.0,972.0,,,,1919.0,,1919.0,,,,,2079.0,A1,title,Population bulletin: weekly 11 December 2015,https://assets.publishing.service.gov.uk/media/5a801f6b40f0b62305b89508/prison-population-11-december-2015.xls,bulletin,,7.0
2015-12-18,85641.0,84920.0,721.0,81735.0,3906.0,,,True,87765.0,86793.0,972.0,,,,2124.0,,2124.0,,,,,2076.0,A1,title,Population bulletin: weekly 18 December 2015 ,https://assets.publishing.service.gov.uk/media/5a8065ace5274a2e8ab4fe8f/prison-population-18-december-2015.xls,bulletin,,7.0
2016-01-08,84950.0,84285.0,665.0,81158.0,3792.0,,,True,87797.0,86825.0,972.0,,,,2847.0,,2847.0,,,,,2102.0,A1,in_file,Population bulletin: weekly 8 January 2015,https://assets.publishing.service.gov.uk/media/5a7507e340f0b6360e472c98/prison-population-figures-8-january-2016.xls,bulletin,,21.0
2016-01-15,85242.0,84550.0,692.0,81425.0,3817.0,,,True,87855.0,86883.0,972.0,,,,2613.0,,2613.0,,,,,2089.0,A1,title,Population bulletin: weekly 15 January 2016,https://assets.publishing.service.gov.uk/media/5a7f7893e5274a2e8ab4c616/prison-population-figures-15-january-2016.xls,bulletin,,7.0
2016-01-22,85260.0,84565.0,695.0,81443.0,3817.0,,,True,87888.0,86916.0,972.0,,,,2628.0,,2628.0,,,,,2095.0,A1,title,Population bulletin: weekly 22 January 2016,https://assets.publishing.service.gov.uk/media/5a80638bed915d74e622e2bb/prison-population-figures-22-january-2016.xls,bulletin,,7.0
2016-01-29,85461.0,84718.0,743.0,81629.0,3832.0,,,True,87969.0,86997.0,972.0,,,,2508.0,,2508.0,,,,,2119.0,A1,title,Population bulletin: weekly 29 January 2016,https://assets.publishing.service.gov.uk/media/5a80ec7a40f0b62302696455/prison-population-29-january-2016.xls,bulletin,,7.0
