date,prev_date,pop_total,prev_pop,lw_pop_total,pop_lw_diff,uoc_total,prev_uoc,lw_uoc_total,uoc_lw_diff,title
2023-04-28,2023-04-21,84658.0,84539.0,84539.0,0.0,85855.0,85615.0,85615.0,0.0,Population bulletin: weekly 28 April 2023
2023-05-05,2023-04-28,84772.0,84658.0,84658.0,0.0,85992.0,85855.0,85855.0,0.0,Population bulletin: weekly 5 May 2023
2023-05-12,2023-05-05,84940.0,84772.0,84772.0,0.0,86124.0,85992.0,85992.0,0.0,Population bulletin: weekly 12 May 2023
2023-05-19,2023-05-12,85193.0,84940.0,84940.0,0.0,86150.0,86124.0,86124.0,0.0,Population bulletin: weekly 19 May 2023
2023-05-26,2023-05-19,85415.0,85193.0,85193.0,0.0,86201.0,86150.0,86150.0,0.0,Population bulletin: weekly 26 May 2023
2023-06-02,2023-05-26,85407.0,85415.0,85415.0,0.0,86306.0,86201.0,86201.0,0.0,Population bulletin: weekly 2 June 2023
2023-06-09,2023-06-02,85246.0,85407.0,85407.0,0.0,86392.0,86306.0,86306.0,0.0,Population bulletin: weekly 9 June 2023
2023-06-16,2023-06-09,85420.0,85246.0,85246.0,0.0,86644.0,86392.0,86392.0,0.0,Population bulletin: weekly 16 June 2023
2023-06-23,2023-06-16,85572.0,85420.0,85420.0,0.0,86709.0,86644.0,86644.0,0.0,Population bulletin: weekly 23 June 2023
2023-06-30,2023-06-23,85851.0,85572.0,85572.0,0.0,86859.0,86709.0,86709.0,0.0,Population bulletin: weekly 30 June 2023
2023-07-07,2023-06-30,86035.0,85851.0,85851.0,0.0,86989.0,86859.0,86859.0,0.0,Population bulletin: weekly 7 July 2023
2023-07-14,2023-07-07,86344.0,86035.0,86035.0,0.0,87097.0,86989.0,86989.0,0.0,Population bulletin: weekly 14 July 2023
2023-07-21,2023-07-14,86498.0,86344.0,86344.0,0.0,87408.0,87097.0,87097.0,0.0,Population bulletin: weekly 21 July 2023
2023-07-28,2023-07-21,86602.0,86498.0,86498.0,0.0,87573.0,87408.0,87408.0,0.0,Population bulletin: weekly 28 July 2023
2023-08-04,2023-07-28,86763.0,86602.0,86602.0,0.0,87710.0,87573.0,87573.0,0.0,Population bulletin: weekly 4 August 2023
2023-08-11,2023-08-04,86790.0,86763.0,86763.0,0.0,87734.0,87710.0,87710.0,0.0,Population bulletin: weekly 11 August 2023
2023-08-18,2023-08-11,87012.0,86790.0,86790.0,0.0,87812.0,87734.0,87734.0,0.0,Population bulletin: weekly 18 August 2023
2023-08-25,2023-08-18,87063.0,87012.0,87012.0,0.0,87891.0,87812.0,87812.0,0.0,Population bulletin: weekly 25 August 2023
2023-09-01,2023-08-25,87124.0,87063.0,87063.0,0.0,88020.0,87891.0,87891.0,0.0,Population bulletin: weekly 1 September 2023
2023-09-08,2023-09-01,87128.0,87124.0,87124.0,0.0,88115.0,88020.0,88020.0,0.0,Population bulletin: weekly 8 September 2023
2023-09-15,2023-09-08,87423.0,87128.0,87128.0,0.0,88222.0,88115.0,88115.0,0.0,Population bulletin: weekly 15 September 2023
2023-09-22,2023-09-15,87685.0,87423.0,87423.0,0.0,88314.0,88222.0,88222.0,0.0,Population bulletin: weekly 22 September 2023
2023-09-29,2023-09-22,87793.0,87685.0,87685.0,0.0,88561.0,88314.0,88314.0,0.0,Population bulletin: weekly 29 September 2023
2023-10-06,2023-09-29,88016.0,87793.0,87793.0,0.0,88667.0,88561.0,88561.0,0.0,Population bulletin: weekly 6 October 2023
2023-10-13,2023-10-06,88225.0,88016.0,88016.0,0.0,88782.0,88667.0,88667.0,0.0,Population bulletin: weekly 13 October 2023
2023-10-20,2023-10-13,88126.0,88225.0,88225.0,0.0,88890.0,88782.0,88782.0,0.0,Population bulletin: weekly 20 October 2023
2023-10-27,2023-10-20,87801.0,88126.0,88126.0,0.0,88945.0,88890.0,88890.0,0.0,Population bulletin: weekly 27 October 2023
2023-11-03,2023-10-27,87764.0,87801.0,87801.0,0.0,88970.0,88945.0,88945.0,0.0,Population bulletin: weekly 3 November 2023
2023-11-10,2023-11-03,87704.0,87764.0,87764.0,0.0,88943.0,88970.0,88970.0,0.0,Population bulletin: weekly 10 November 2023
2023-11-17,2023-11-10,87744.0,87704.0,87704.0,0.0,88894.0,88943.0,88943.0,0.0,Population bulletin: weekly 17 November 2023
2023-11-24,2023-11-17,87930.0,87744.0,87744.0,0.0,88924.0,88894.0,88894.0,0.0,Population bulletin: weekly 24 November 2023
2023-12-01,2023-11-24,87891.0,87930.0,87930.0,0.0,88925.0,88924.0,88924.0,0.0,Population bulletin: weekly 1 December 2023
2023-12-08,2023-12-01,87864.0,87891.0,87891.0,0.0,88981.0,88925.0,88925.0,0.0,Population bulletin: weekly 8 December 2023
2023-12-15,2023-12-08,87560.0,87864.0,87864.0,0.0,88976.0,88981.0,88981.0,0.0,Population bulletin: weekly 15 December 2023 
2023-12-22,2023-12-15,87175.0,87560.0,87560.0,0.0,88987.0,88976.0,88976.0,0.0,Population bulletin: weekly 22 December 2023 
2023-12-29,2023-12-22,87216.0,87175.0,87175.0,0.0,88987.0,88987.0,88987.0,0.0,Population bulletin: weekly 29 December 2023 
2024-01-05,2023-12-29,87448.0,87216.0,87216.0,0.0,88956.0,88987.0,88987.0,0.0,Population bulletin: weekly 5 January 2024
2024-01-12,2024-01-05,87549.0,87448.0,87448.0,0.0,88959.0,88956.0,88956.0,0.0,Population bulletin: weekly 12 January 2024 
2024-01-19,2024-01-12,87579.0,87549.0,87549.0,0.0,89009.0,88959.0,88959.0,0.0,Population bulletin: weekly 19 January 2024 
2024-01-26,2024-01-19,87538.0,87579.0,87579.0,0.0,89004.0,89009.0,89009.0,0.0,Population bulletin: weekly 26 January 2024
2024-02-02,2024-01-26,87706.0,87538.0,87538.0,0.0,89051.0,89004.0,89004.0,0.0,Population bulletin: weekly 2 February 2024
2024-02-09,2024-02-02,87982.0,87706.0,87706.0,0.0,89099.0,89051.0,89051.0,0.0,Population bulletin: weekly 9 February 2024 
2024-02-16,2024-02-09,87936.0,87982.0,87982.0,0.0,89050.0,89099.0,89099.0,0.0,Population bulletin: weekly 16 February 2024 
2024-02-23,2024-02-16,87973.0,87936.0,87936.0,0.0,89041.0,89050.0,89050.0,0.0,Population bulletin: weekly 23 February 2024 
2024-03-01,2024-02-23,88133.0,87973.0,87973.0,0.0,89066.0,89041.0,89041.0,0.0,Population bulletin: weekly 1 March 2024 
2024-03-08,2024-03-01,88220.0,88133.0,88133.0,0.0,89059.0,89066.0,89066.0,0.0,Population bulletin: weekly 8 March 2024 
2024-03-15,2024-03-08,87827.0,88220.0,88220.0,0.0,88991.0,89059.0,89059.0,0.0,Population bulletin: weekly 15 March 2024 
2024-03-22,2024-03-15,87699.0,87827.0,87827.0,0.0,88935.0,88991.0,88991.0,0.0,Population bulletin: weekly 22 March 2024 
2024-04-12,2024-04-05,87099.0,86926.0,86926.0,0.0,88857.0,88890.0,88890.0,0.0,Population bulletin: weekly 12 April 2024 
2024-04-19,2024-04-12,87247.0,87099.0,87099.0,0.0,88883.0,88857.0,88857.0,0.0,Population bulletin: weekly 19 April 2024 
2024-04-26,2024-04-19,87481.0,87247.0,87247.0,0.0,88889.0,88883.0,88883.0,0.0,Population bulletin: weekly 26 April 2024 
2024-05-03,2024-04-26,87505.0,87481.0,87481.0,0.0,88895.0,88889.0,88889.0,0.0,Population bulletin: weekly 3 May 2024 
2024-05-10,2024-05-03,87691.0,87505.0,87505.0,0.0,88929.0,88895.0,88895.0,0.0,Population bulletin: weekly 10 May 2024 
2024-05-17,2024-05-10,87915.0,87691.0,87691.0,0.0,88987.0,88929.0,88929.0,0.0,Population bulletin: weekly 17 May 2024 
2024-05-24,2024-05-17,87089.0,87915.0,87915.0,0.0,89014.0,88987.0,88987.0,0.0,Population bulletin: weekly 24 May 2024 
2024-05-31,2024-05-24,87177.0,87089.0,87089.0,0.0,88914.0,89014.0,89014.0,0.0,Population bulletin: weekly 31 May 2024 
2024-06-07,2024-05-31,87284.0,87177.0,87177.0,0.0,88863.0,88914.0,88914.0,0.0,Population bulletin: weekly 7 June 2024
2024-06-14,2024-06-07,87347.0,87284.0,87284.0,0.0,88815.0,88863.0,88863.0,0.0,Population bulletin: weekly 14 June 2024 
2024-06-21,2024-06-14,87395.0,87347.0,87347.0,0.0,88778.0,88815.0,88815.0,0.0,Population bulletin: weekly 21 June 2024 
2024-06-28,2024-06-21,87360.0,87395.0,87395.0,0.0,88818.0,88778.0,88778.0,0.0,Population bulletin: weekly 28 June 2024
2024-07-05,2024-06-28,87453.0,87360.0,87360.0,0.0,88864.0,88818.0,88818.0,0.0,Population bulletin: weekly 5 July 2024 
2024-07-12,2024-07-05,87505.0,87453.0,87453.0,0.0,88956.0,88864.0,88864.0,0.0,Population bulletin: weekly 12 July 2024 
2024-07-19,2024-07-12,87343.0,87505.0,87505.0,0.0,88848.0,88956.0,88956.0,0.0,Population bulletin: weekly 19 July 2024 
2024-07-26,2024-07-19,87479.0,87343.0,87343.0,0.0,88862.0,88848.0,88848.0,0.0,Population bulletin: weekly 26 July 2024 
2024-08-02,2024-07-26,87362.0,87479.0,87479.0,0.0,88832.0,88862.0,88862.0,0.0,Population bulletin: weekly 2 August 2024 
2024-08-09,2024-08-02,87496.0,87362.0,87362.0,0.0,88936.0,88832.0,88832.0,0.0,Population bulletin: weekly 9 August 2024 
2024-08-16,2024-08-09,87893.0,87496.0,87496.0,0.0,89191.0,88936.0,88936.0,0.0,Population bulletin: weekly 16 August 2024 
2024-08-23,2024-08-16,88234.0,87893.0,87893.0,0.0,89383.0,89191.0,89191.0,0.0,Population bulletin: weekly 23 August 2024 
2024-08-30,2024-08-23,88350.0,88234.0,88234.0,0.0,89543.0,89383.0,89383.0,0.0,Population bulletin: weekly 30 August 2024 
2024-09-06,2024-08-30,88521.0,88350.0,88350.0,0.0,89619.0,89543.0,89543.0,0.0,Population bulletin: weekly 6 September 2024 
2024-09-13,2024-09-06,86333.0,88521.0,88521.0,0.0,89552.0,89619.0,89619.0,0.0,Population bulletin: weekly 13 September 2024 
2024-09-20,2024-09-13,86406.0,86333.0,86333.0,0.0,89449.0,89552.0,89552.0,0.0,Population bulletin: weekly 20 September 2024 
2024-09-27,2024-09-20,86526.0,86406.0,86406.0,0.0,89412.0,89449.0,89449.0,0.0,Population bulletin: weekly 27 September 2024 
2024-10-04,2024-09-27,86618.0,86526.0,86526.0,0.0,89313.0,89412.0,89412.0,0.0,Population bulletin: weekly 4 October 2024 
2024-10-11,2024-10-04,86803.0,86618.0,86618.0,0.0,89257.0,89313.0,89313.0,0.0,Population bulletin: weekly 11 October 2024 
2024-10-18,2024-10-11,87028.0,86803.0,86803.0,0.0,89136.0,89257.0,89257.0,0.0,Population bulletin: weekly 18 October 2024 
2024-10-28,2024-10-21,85867.0,87465.0,87465.0,0.0,89008.0,89136.0,89136.0,0.0,Population bulletin: weekly 28 October 2024 
2024-11-04,2024-10-28,85794.0,85867.0,85867.0,0.0,88938.0,89008.0,89008.0,0.0,Population bulletin: weekly 4 November 2024 
2024-11-11,2024-11-04,85826.0,85794.0,85794.0,0.0,88923.0,88938.0,88938.0,0.0,Population bulletin: weekly 11 November 2024 
2024-11-18,2024-11-11,85933.0,85826.0,85826.0,0.0,88910.0,88923.0,88923.0,0.0,Population bulletin: weekly 18 November 2024 
2024-11-25,2024-11-18,86038.0,85933.0,85933.0,0.0,88876.0,88910.0,88910.0,0.0,Population bulletin: weekly 25 November 2024 
2024-12-02,2024-11-25,86059.0,86038.0,86038.0,0.0,88852.0,88876.0,88876.0,0.0,Population bulletin: weekly 2 December 2024
2024-12-09,2024-12-02,86089.0,86059.0,86059.0,0.0,88822.0,88852.0,88852.0,0.0,Population bulletin: weekly 9 December 2024
2024-12-16,2024-12-09,85960.0,86089.0,86089.0,0.0,88692.0,88822.0,88822.0,0.0,Population bulletin: weekly 16 December 2024
2024-12-23,2024-12-16,85877.0,85960.0,85960.0,0.0,88688.0,88692.0,88692.0,0.0,Population bulletin: weekly 23 December 2024 
2024-12-30,2024-12-23,85618.0,85877.0,85877.0,0.0,88688.0,88688.0,88688.0,0.0,Population bulletin: weekly 30 December 2024 
2025-01-06,2024-12-30,85689.0,85618.0,85618.0,0.0,88677.0,88688.0,88688.0,0.0,Population bulletin: weekly 6 January 2025
2025-01-13,2025-01-06,85853.0,85689.0,85689.0,0.0,88630.0,88677.0,88677.0,0.0,Population bulletin: weekly 13 January 2025
2025-01-20,2025-01-13,86068.0,85853.0,85853.0,0.0,88651.0,88630.0,88630.0,0.0,Population bulletin: weekly 20 January 2025
2025-01-27,2025-01-20,86463.0,86068.0,86068.0,0.0,88662.0,88651.0,88651.0,0.0,Population bulletin: weekly 27 January 2025
2025-02-03,2025-01-27,86802.0,86463.0,86463.0,0.0,88687.0,88662.0,88662.0,0.0,Population bulletin: weekly 3 February 2025
2025-02-10,2025-02-03,86941.0,86802.0,86802.0,0.0,88662.0,88687.0,88687.0,0.0,Population bulletin: weekly 10 February 2025 
2025-02-17,2025-02-10,87094.0,86941.0,86941.0,0.0,88618.0,88662.0,88662.0,0.0,Population bulletin: weekly 17 February 2025
2025-02-24,2025-02-17,87199.0,87094.0,87094.0,0.0,88635.0,88618.0,88618.0,0.0,Population bulletin: weekly 24 February 2025
2025-03-03,2025-02-24,87316.0,87199.0,87199.0,0.0,88610.0,88635.0,88635.0,0.0,Population bulletin: weekly 3 March 2025 
2025-03-10,2025-03-03,87416.0,87316.0,87316.0,0.0,88700.0,88610.0,88610.0,0.0,Population bulletin: weekly 10 March 2025
2025-03-17,2025-03-10,87556.0,87416.0,87416.0,0.0,88771.0,88700.0,88700.0,0.0,Population bulletin: weekly 17 March 2025
2025-03-24,2025-03-17,87684.0,87556.0,87556.0,0.0,88861.0,88771.0,88771.0,0.0,Population bulletin: weekly 24 March 2025
2025-03-31,2025-03-24,87919.0,87684.0,87684.0,0.0,88925.0,88861.0,88861.0,0.0,Population bulletin: weekly 31 March 2025
2025-04-07,2025-03-31,87938.0,87919.0,87919.0,0.0,88994.0,88925.0,88925.0,0.0,Population bulletin: weekly 7 April 2025 
2025-04-14,2025-04-07,88081.0,87938.0,87938.0,0.0,89042.0,88994.0,88994.0,0.0,Population bulletin: weekly 14 April 2025 
2025-05-19,2025-05-12,88103.0,88087.0,88087.0,0.0,89551.0,89442.0,89442.0,0.0,Population bulletin: weekly 19 May 2025
2025-06-09,2025-06-02,87441.0,87864.0,87864.0,0.0,89694.0,89599.0,89599.0,0.0,Population bulletin: weekly 9 June 2025 
2025-06-16,2025-06-09,87032.0,87441.0,87441.0,0.0,89688.0,89694.0,89694.0,0.0,Population bulletin: weekly 16 June 2025
2025-06-23,2025-06-16,87041.0,87032.0,87032.0,0.0,89608.0,89688.0,89688.0,0.0,Population bulletin: weekly 23 June 2025
2025-06-30,2025-06-23,87334.0,87041.0,87041.0,0.0,89573.0,89608.0,89608.0,0.0,Population bulletin: weekly 30 June 2025 
2025-07-07,2025-06-30,87488.0,87334.0,87334.0,0.0,89576.0,89573.0,89573.0,0.0,Population bulletin: weekly 7 July 2025
2025-07-14,2025-07-07,87618.0,87488.0,87488.0,0.0,89563.0,89576.0,89576.0,0.0,Population bulletin: weekly 14 July 2025
2025-07-21,2025-07-14,87835.0,87618.0,87618.0,0.0,89582.0,89563.0,89563.0,0.0,Population bulletin: weekly 21 July 2025
2025-07-28,2025-07-21,87966.0,87835.0,87835.0,0.0,89373.0,89582.0,89582.0,0.0,Population bulletin: weekly 28 July 2025
2025-08-04,2025-07-28,88007.0,87966.0,87966.0,0.0,89452.0,89373.0,89373.0,0.0,Population bulletin: weekly 4 August 2025
2025-08-11,2025-08-04,88238.0,88007.0,88007.0,0.0,89529.0,89452.0,89452.0,0.0,Population bulletin: weekly 11 August 2025
2025-08-18,2025-08-11,88273.0,88238.0,88238.0,0.0,89627.0,89529.0,89529.0,0.0,Population bulletin: weekly 18 August 2025
2025-09-08,2025-09-01,88045.0,88424.0,88424.0,0.0,89720.0,89747.0,89747.0,0.0,Population bulletin: weekly 8 September 2025
2025-09-15,2025-09-08,87578.0,88045.0,88045.0,0.0,89664.0,89720.0,89720.0,0.0,Population bulletin: weekly 15 September 2025
2025-09-22,2025-09-15,87459.0,87578.0,87578.0,0.0,89688.0,89664.0,89664.0,0.0,Population bulletin: weekly 22 September 2025
2025-09-29,2025-09-22,87336.0,87459.0,87459.0,0.0,89437.0,89688.0,89688.0,0.0,Population bulletin: weekly 29 September 2025
2025-10-06,2025-09-29,87294.0,87336.0,87336.0,0.0,89380.0,89437.0,89437.0,0.0,Population bulletin: weekly 6 October 2025
2025-10-13,2025-10-06,87432.0,87294.0,87294.0,0.0,89256.0,89380.0,89380.0,0.0,Population bulletin: weekly 13 October 2025
2025-10-20,2025-10-13,87427.0,87432.0,87432.0,0.0,89286.0,89256.0,89256.0,0.0,Population bulletin: weekly 20 October 2025
2025-10-27,2025-10-20,87413.0,87427.0,87427.0,0.0,89311.0,89286.0,89286.0,0.0,Population bulletin: weekly 27 October 2025
2025-11-03,2025-10-27,86888.0,87413.0,87413.0,0.0,89291.0,89311.0,89311.0,0.0,Population bulletin: weekly 3 November 2025
2025-11-10,2025-11-03,86958.0,86888.0,86888.0,0.0,89288.0,89291.0,89291.0,0.0,Population bulletin: weekly 10 November 2025
2025-11-17,2025-11-10,87179.0,86958.0,86958.0,0.0,89309.0,89288.0,89288.0,0.0,Population bulletin: weekly 17 November 2025
2025-11-24,2025-11-17,87332.0,87179.0,87179.0,0.0,89334.0,89309.0,89309.0,0.0,Population bulletin: weekly 24 November 2025
2025-12-01,2025-11-24,87063.0,87332.0,87332.0,0.0,89350.0,89334.0,89334.0,0.0,Population bulletin: weekly 1 December 2025
2025-12-08,2025-12-01,87056.0,87063.0,87063.0,0.0,89388.0,89350.0,89350.0,0.0,Population bulletin: weekly 8 December 2025
2025-12-15,2025-12-08,86962.0,87056.0,87056.0,0.0,89454.0,89388.0,89388.0,0.0,Population bulletin: weekly 15 December 2025
2025-12-22,2025-12-15,86838.0,86962.0,86962.0,0.0,89464.0,89454.0,89454.0,0.0,Population bulletin: weekly 22 December 2025
2025-12-29,2025-12-22,86596.0,86838.0,86838.0,0.0,89464.0,89464.0,89464.0,0.0,Population bulletin: weekly 29 December 2025
2026-01-05,2025-12-29,86568.0,86596.0,86596.0,0.0,89464.0,89464.0,89464.0,0.0,Population bulletin: weekly 5 January 2026
2026-01-12,2026-01-05,86692.0,86568.0,86568.0,0.0,89562.0,89464.0,89464.0,0.0,Population bulletin: weekly 12 January 2026
2026-01-19,2026-01-12,86936.0,86692.0,86692.0,0.0,89617.0,89562.0,89562.0,0.0,Population bulletin: weekly 19 January 2026
2026-01-26,2026-01-19,87212.0,86936.0,86936.0,0.0,89671.0,89617.0,89617.0,0.0,Population bulletin: weekly 26 January 2026
2026-02-02,2026-01-26,87249.0,87212.0,87212.0,0.0,89703.0,89671.0,89671.0,0.0,Population bulletin: weekly 2 February 2026
2026-02-09,2026-02-02,87312.0,87249.0,87249.0,0.0,89762.0,89703.0,89703.0,0.0,Population bulletin: weekly 9 February 2026
2026-02-16,2026-02-09,87433.0,87312.0,87312.0,0.0,89781.0,89762.0,89762.0,0.0,Population bulletin: weekly 16 February 2026
2026-02-23,2026-02-16,87367.0,87433.0,87433.0,0.0,89792.0,89781.0,89781.0,0.0,Population bulletin: weekly 23 February 2026
2026-03-02,2026-02-23,87352.0,87367.0,87367.0,0.0,89809.0,89792.0,89792.0,0.0, Population bulletin: weekly 2 March 2026
2026-03-09,2026-03-02,87616.0,87352.0,87352.0,0.0,89884.0,89809.0,89809.0,0.0,Population bulletin: weekly 9 March 2026
2026-03-16,2026-03-09,87751.0,87616.0,87616.0,0.0,89922.0,89884.0,89884.0,0.0,Population bulletin: weekly 16 March 2026
2026-03-23,2026-03-16,87710.0,87751.0,87751.0,0.0,89825.0,89922.0,89922.0,0.0,Population bulletin: weekly 23 March 2026
2026-03-30,2026-03-23,87292.0,87710.0,87710.0,0.0,89795.0,89825.0,89825.0,0.0,Population bulletin: weekly 30 March 2026
2026-04-20,2026-04-13,86073.0,86191.0,86191.0,0.0,89794.0,89763.0,89763.0,0.0,Population bulletin: weekly 20 April 2026
2026-04-27,2026-04-20,85704.0,86073.0,86073.0,0.0,89765.0,89794.0,89794.0,0.0,Population bulletin: weekly 27 April 2026
2026-05-18,2026-05-11,85992.0,85911.0,85911.0,0.0,89662.0,89654.0,89654.0,0.0,Population bulletin: weekly 18 May 2026
2026-06-08,2026-06-01,85936.0,85920.0,85920.0,0.0,89369.0,89460.0,89460.0,0.0,Population bulletin: weekly 8 June 2026
2026-06-15,2026-06-08,85848.0,85936.0,85936.0,0.0,89340.0,89369.0,89369.0,0.0,Population bulletin: weekly 15 June 2026
2026-06-22,2026-06-15,85808.0,85848.0,85848.0,0.0,89230.0,89340.0,89340.0,0.0,Population bulletin: weekly 22 June 2026
2026-06-29,2026-06-22,85761.0,85808.0,85808.0,0.0,89120.0,89230.0,89230.0,0.0,Population bulletin: weekly 29 June 2026
2026-07-06,2026-06-29,85840.0,85761.0,85761.0,0.0,89090.0,89120.0,89120.0,0.0,Population bulletin: weekly 6 July 2026
2026-07-13,2026-07-06,86037.0,85840.0,85840.0,0.0,89074.0,89090.0,89090.0,0.0,Population bulletin: weekly 13 July 2026
2026-07-20,2026-07-13,86098.0,86037.0,86037.0,0.0,89036.0,89074.0,89074.0,0.0,Population bulletin: weekly 20 July 2026
2026-07-27,2026-07-20,86267.0,86098.0,86098.0,0.0,88895.0,89036.0,89036.0,0.0,Population bulletin: weekly 27 July 2026
2026-08-03,2026-07-27,86495.0,86267.0,86267.0,0.0,88890.0,88895.0,88895.0,0.0,Population bulletin: weekly 3 August 2026
2026-08-10,2026-08-03,86536.0,86495.0,86495.0,0.0,88862.0,88890.0,88890.0,0.0,Population bulletin: weekly 10 August 2026
2026-08-17,2026-08-10,86722.0,86536.0,86536.0,0.0,88921.0,88862.0,88862.0,0.0,Population bulletin: weekly 17 August 2026
2026-08-24,2026-08-17,86843.0,86722.0,86722.0,0.0,88937.0,88921.0,88921.0,0.0,Population bulletin: weekly 24 August 2026
