date,filled,pop_total,uoc_total,t,margin,gross_cap,headroom,d_cap,d_pop,hr26,d_pop_lag
2023-04-07,True,84404.0,85527.5,639,1830.0,87357.5,1123.5,926.5,2192.0,2261.0,789.0
2023-04-14,False,84436.0,85552.0,640,1830.0,87382.0,1116.0,952.0,2078.0,2102.0,722.0
2023-04-21,False,84539.0,85615.0,641,1830.0,87445.0,1076.0,967.0,2001.0,1829.0,672.0
2023-04-28,False,84658.0,85855.0,642,1830.0,87685.0,1197.0,1137.0,1866.0,1624.0,729.0
2023-05-05,False,84772.0,85992.0,643,1830.0,87822.0,1220.0,1215.0,1584.0,1528.0,1027.0
2023-05-12,False,84940.0,86124.0,644,1830.0,87954.0,1184.0,1221.0,1471.0,1428.0,1090.0
2023-05-19,False,85193.0,86150.0,645,1830.0,87980.0,957.0,1136.0,1506.0,1227.0,996.0
2023-05-26,False,85415.0,86201.0,646,1830.0,88031.0,786.0,968.0,1571.0,1196.0,1005.0
2023-06-02,False,85407.0,86306.0,647,1680.0,87986.0,899.0,904.0,1417.0,1252.0,1094.0
2023-06-09,False,85246.0,86392.0,648,1680.0,88072.0,1146.0,907.0,1109.0,1379.0,1305.0
2023-06-16,False,85420.0,86644.0,649,1680.0,88324.0,1224.0,1094.0,1240.0,1664.0,1512.0
2023-06-23,False,85572.0,86709.0,650,1680.0,88389.0,1137.0,1085.0,1342.0,1933.0,1778.0
2023-06-30,False,85851.0,86859.0,651,1680.0,88539.0,1008.0,1086.0,1479.0,2209.0,2196.0
2023-07-07,False,86035.0,86989.0,652,1480.0,88469.0,954.0,1111.5,1631.0,2219.0,2192.0
2023-07-14,False,86344.0,87097.0,653,1480.0,88577.0,753.0,1195.0,1908.0,2072.0,2078.0
2023-07-21,False,86498.0,87408.0,654,1480.0,88888.0,910.0,1443.0,1959.0,1940.0,2001.0
2023-07-28,False,86602.0,87573.0,655,1480.0,89053.0,971.0,1368.0,1944.0,1756.0,1866.0
2023-08-04,False,86763.0,87710.0,656,1480.0,89190.0,947.0,1368.0,1991.0,1419.0,1584.0
2023-08-11,False,86790.0,87734.0,657,1480.0,89214.0,944.0,1260.0,1850.0,1264.0,1471.0
2023-08-18,False,87012.0,87812.0,658,1480.0,89292.0,800.0,1312.0,1819.0,1157.0,1506.0
2023-08-25,False,87063.0,87891.0,659,1480.0,89371.0,828.0,1340.0,1648.0,1219.0,1571.0
2023-09-01,False,87124.0,88020.0,660,1340.0,89360.0,896.0,1374.0,1717.0,1142.0,1417.0
2023-09-08,False,87128.0,88115.0,661,1340.0,89455.0,987.0,1383.0,1882.0,1078.0,1109.0
2023-09-15,False,87423.0,88222.0,662,1340.0,89562.0,799.0,1238.0,2003.0,1100.0,1240.0
2023-09-22,False,87685.0,88314.0,663,1340.0,89654.0,629.0,1265.0,2113.0,1124.0,1342.0
2023-09-29,False,87793.0,88561.0,664,1340.0,89901.0,768.0,1362.0,1942.0,1131.0,1479.0
2023-10-06,False,88016.0,88667.0,665,1340.0,90007.0,651.0,1538.0,1981.0,1123.5,1631.0
2023-10-13,False,88225.0,88782.0,666,1340.0,90122.0,557.0,1545.0,1881.0,1116.0,1908.0
2023-10-20,False,88126.0,88890.0,667,1340.0,90230.0,764.0,1342.0,1628.0,1076.0,1959.0
2023-10-27,False,87801.0,88945.0,668,1340.0,90285.0,1144.0,1232.0,1199.0,1197.0,1944.0
2023-11-03,False,87764.0,88970.0,669,1350.0,90320.0,1206.0,1130.0,1001.0,1220.0,1991.0
2023-11-10,False,87704.0,88943.0,670,1350.0,90293.0,1239.0,1079.0,914.0,1184.0,1850.0
2023-11-17,False,87744.0,88894.0,671,1350.0,90244.0,1150.0,952.0,732.0,957.0,1819.0
2023-11-24,False,87930.0,88924.0,672,1350.0,90274.0,994.0,903.0,867.0,786.0,1648.0
2023-12-01,False,87891.0,88925.0,673,1350.0,90275.0,1034.0,915.0,767.0,899.0,1717.0
2023-12-08,False,87864.0,88981.0,674,1350.0,90331.0,1117.0,876.0,736.0,1146.0,1882.0
2023-12-15,False,87560.0,88976.0,675,1350.0,90326.0,1416.0,764.0,137.0,1224.0,2003.0
2023-12-22,False,87175.0,88987.0,676,1350.0,90337.0,1812.0,683.0,-510.0,1137.0,2113.0
2023-12-29,False,87216.0,88987.0,677,1350.0,90337.0,1771.0,436.0,-577.0,1008.0,1942.0
2024-01-05,False,87448.0,88956.0,678,1350.0,90306.0,1508.0,299.0,-568.0,954.0,1981.0
2024-01-12,False,87549.0,88959.0,679,1350.0,90309.0,1410.0,187.0,-676.0,753.0,1881.0
2024-01-19,False,87579.0,89009.0,680,1350.0,90359.0,1430.0,129.0,-547.0,910.0,1628.0
2024-01-26,False,87538.0,89004.0,681,1350.0,90354.0,1466.0,69.0,-263.0,971.0,1199.0
2024-02-02,False,87706.0,89051.0,682,1350.0,90401.0,1345.0,81.0,-58.0,947.0,1001.0
2024-02-09,False,87982.0,89099.0,683,1350.0,90449.0,1117.0,156.0,278.0,944.0,914.0
2024-02-16,False,87936.0,89050.0,684,1350.0,90400.0,1114.0,156.0,192.0,800.0,732.0
2024-02-23,False,87973.0,89041.0,685,1350.0,90391.0,1068.0,117.0,43.0,828.0,867.0
2024-03-01,False,88133.0,89066.0,686,1350.0,90416.0,933.0,141.0,242.0,896.0,767.0
2024-03-08,False,88220.0,89059.0,687,1350.0,90409.0,839.0,78.0,356.0,987.0,736.0
2024-03-15,False,87827.0,88991.0,688,1350.0,90341.0,1164.0,15.0,267.0,799.0,137.0
2024-03-22,False,87699.0,88935.0,689,1350.0,90285.0,1236.0,-52.0,524.0,629.0,-510.0
2024-03-29,True,87312.5,88912.5,690,1350.0,90262.5,1600.0,-74.5,96.5,768.0,-577.0
2024-04-05,False,86926.0,88890.0,691,1350.0,90240.0,1964.0,-66.0,-522.0,651.0,-568.0
2024-04-12,False,87099.0,88857.0,692,1350.0,90207.0,1758.0,-102.0,-450.0,557.0,-676.0
2024-04-19,False,87247.0,88883.0,693,1350.0,90233.0,1636.0,-126.0,-332.0,764.0,-547.0
2024-04-26,False,87481.0,88889.0,694,1350.0,90239.0,1408.0,-115.0,-57.0,1144.0,-263.0
2024-05-03,False,87505.0,88895.0,695,1350.0,90245.0,1390.0,-156.0,-201.0,1206.0,-58.0
2024-05-10,False,87691.0,88929.0,696,1350.0,90279.0,1238.0,-170.0,-291.0,1239.0,278.0
2024-05-17,False,87915.0,88987.0,697,1350.0,90337.0,1072.0,-63.0,-21.0,1150.0,192.0
2024-05-24,False,87089.0,89014.0,698,1350.0,90364.0,1925.0,-27.0,-884.0,994.0,43.0
2024-05-31,False,87177.0,88914.0,699,1350.0,90264.0,1737.0,-152.0,-956.0,1034.0,242.0
2024-06-07,False,87284.0,88863.0,700,1350.0,90213.0,1579.0,-196.0,-936.0,1117.0,356.0
2024-06-14,False,87347.0,88815.0,701,1350.0,90165.0,1468.0,-176.0,-480.0,1416.0,267.0
2024-06-21,False,87395.0,88778.0,702,1350.0,90128.0,1383.0,-157.0,-304.0,1812.0,524.0
2024-06-28,False,87360.0,88818.0,703,1350.0,90168.0,1458.0,-94.5,47.5,1771.0,96.5
2024-07-05,False,87453.0,88864.0,704,1350.0,90214.0,1411.0,-26.0,527.0,1508.0,-522.0
2024-07-12,False,87505.0,88956.0,705,1350.0,90306.0,1451.0,99.0,406.0,1410.0,-450.0
2024-07-19,False,87343.0,88848.0,706,1350.0,90198.0,1505.0,-35.0,96.0,1430.0,-332.0
2024-07-26,False,87479.0,88862.0,707,1350.0,90212.0,1383.0,-27.0,-2.0,1466.0,-57.0
2024-08-02,False,87362.0,88832.0,708,1350.0,90182.0,1470.0,-63.0,-143.0,1345.0,-201.0
2024-08-09,False,87496.0,88936.0,709,1350.0,90286.0,1440.0,7.0,-195.0,1117.0,-291.0
2024-08-16,False,87893.0,89191.0,710,1350.0,90541.0,1298.0,204.0,-22.0,1114.0,-21.0
2024-08-23,False,88234.0,89383.0,711,1350.0,90733.0,1149.0,369.0,1145.0,1068.0,-884.0
2024-08-30,False,88350.0,89543.0,712,1350.0,90893.0,1193.0,629.0,1173.0,933.0,-956.0
2024-09-06,False,88521.0,89619.0,713,1350.0,90969.0,1098.0,756.0,1237.0,839.0,-936.0
2024-09-13,False,86333.0,89552.0,714,1350.0,90902.0,3219.0,737.0,-1014.0,1164.0,-480.0
2024-09-20,False,86406.0,89449.0,715,1350.0,90799.0,3043.0,671.0,-989.0,1236.0,-304.0
2024-09-27,False,86526.0,89412.0,716,1350.0,90762.0,2886.0,594.0,-834.0,1600.0,47.5
2024-10-04,False,86618.0,89313.0,717,1350.0,90663.0,2695.0,449.0,-835.0,1964.0,527.0
2024-10-11,False,86803.0,89257.0,718,1350.0,90607.0,2454.0,301.0,-702.0,1758.0,406.0
2024-10-18,False,87028.0,89136.0,719,1350.0,90486.0,2108.0,288.0,-315.0,1636.0,96.0
2024-10-21,False,87465.0,89136.0,720,1350.0,90486.0,1671.0,274.0,-14.0,1408.0,-2.0
2024-10-28,False,85867.0,89008.0,721,1350.0,90358.0,3141.0,176.0,-1495.0,1390.0,-143.0
2024-11-04,False,85794.0,88938.0,722,1350.0,90288.0,3144.0,2.0,-1702.0,1238.0,-195.0
2024-11-11,False,85826.0,88923.0,723,1350.0,90273.0,3097.0,-268.0,-2067.0,1072.0,-22.0
2024-11-18,False,85933.0,88910.0,724,1350.0,90260.0,2977.0,-473.0,-2301.0,1925.0,1145.0
2024-11-25,False,86038.0,88876.0,725,1350.0,90226.0,2838.0,-667.0,-2312.0,1737.0,1173.0
2024-12-02,False,86059.0,88852.0,726,1350.0,90202.0,2793.0,-767.0,-2462.0,1579.0,1237.0
2024-12-09,False,86089.0,88822.0,727,1350.0,90172.0,2733.0,-730.0,-244.0,1468.0,-1014.0
2024-12-16,False,85960.0,88692.0,728,1350.0,90042.0,2732.0,-757.0,-446.0,1383.0,-989.0
2024-12-23,False,85877.0,88688.0,729,1350.0,90038.0,2811.0,-724.0,-649.0,1458.0,-834.0
2024-12-30,False,85618.0,88688.0,730,1350.0,90038.0,3070.0,-625.0,-1000.0,1411.0,-835.0
2025-01-06,False,85689.0,88677.0,731,1350.0,90027.0,2988.0,-580.0,-1114.0,1451.0,-702.0
2025-01-13,False,85853.0,88630.0,732,1350.0,89980.0,2777.0,-506.0,-1175.0,1505.0,-315.0
2025-01-20,False,86068.0,88651.0,733,1350.0,90001.0,2583.0,-485.0,-1397.0,1383.0,-14.0
2025-01-27,False,86463.0,88662.0,734,1350.0,90012.0,2199.0,-346.0,596.0,1470.0,-1495.0
2025-02-03,False,86802.0,88687.0,735,1350.0,90037.0,1885.0,-251.0,1008.0,1440.0,-1702.0
2025-02-10,False,86941.0,88662.0,736,1350.0,90012.0,1721.0,-261.0,1115.0,1298.0,-2067.0
2025-02-17,False,87094.0,88618.0,737,1350.0,89968.0,1524.0,-292.0,1161.0,1149.0,-2301.0
2025-02-24,False,87199.0,88635.0,738,1350.0,89985.0,1436.0,-241.0,1161.0,1193.0,-2312.0
2025-03-03,False,87316.0,88610.0,739,1350.0,89960.0,1294.0,-242.0,1257.0,1098.0,-2462.0
2025-03-10,False,87416.0,88700.0,740,1350.0,90050.0,1284.0,-122.0,1327.0,3219.0,-244.0
2025-03-17,False,87556.0,88771.0,741,1350.0,90121.0,1215.0,79.0,1596.0,3043.0,-446.0
2025-03-24,False,87684.0,88861.0,742,1350.0,90211.0,1177.0,173.0,1807.0,2886.0,-649.0
2025-03-31,False,87919.0,88925.0,743,1350.0,90275.0,1006.0,237.0,2301.0,2695.0,-1000.0
2025-04-07,False,87938.0,88994.0,744,1350.0,90344.0,1056.0,317.0,2249.0,2454.0,-1114.0
2025-04-14,False,88081.0,89042.0,745,1350.0,90392.0,961.0,412.0,2228.0,2108.0,-1175.0
2025-04-21,True,88082.5,89135.0,746,1350.0,90485.0,1052.5,484.0,2014.5,1671.0,-1397.0
2025-04-28,False,88084.0,89228.0,747,1350.0,90578.0,1144.0,566.0,1621.0,3141.0,596.0
2025-05-05,True,88085.5,89335.0,748,1350.0,90685.0,1249.5,648.0,1283.5,3144.0,1008.0
2025-05-12,False,88087.0,89442.0,749,1350.0,90792.0,1355.0,780.0,1146.0,3097.0,1115.0
2025-05-19,False,88103.0,89551.0,750,1350.0,90901.0,1448.0,933.0,1009.0,2977.0,1161.0
2025-05-26,True,87983.5,89575.0,751,1350.0,90925.0,1591.5,940.0,784.5,2838.0,1161.0
2025-06-02,False,87864.0,89599.0,752,1350.0,90949.0,1735.0,989.0,548.0,2793.0,1257.0
2025-06-09,False,87441.0,89694.0,753,1350.0,91044.0,2253.0,994.0,25.0,2733.0,1327.0
2025-06-16,False,87032.0,89688.0,754,1350.0,91038.0,2656.0,917.0,-524.0,2732.0,1596.0
2025-06-23,False,87041.0,89608.0,755,1350.0,90958.0,2567.0,747.0,-643.0,2811.0,1807.0
2025-06-30,False,87334.0,89573.0,756,1350.0,90923.0,2239.0,648.0,-585.0,3070.0,2301.0
2025-07-07,False,87488.0,89576.0,757,1640.0,91216.0,2088.0,872.0,-450.0,2988.0,2249.0
2025-07-14,False,87618.0,89563.0,758,1640.0,91203.0,1945.0,811.0,-463.0,2777.0,2228.0
2025-07-21,False,87835.0,89582.0,759,1640.0,91222.0,1747.0,737.0,-247.5,2583.0,2014.5
2025-07-28,False,87966.0,89373.0,760,1640.0,91013.0,1407.0,435.0,-118.0,2199.0,1621.0
2025-08-04,False,88007.0,89452.0,761,1640.0,91092.0,1445.0,407.0,-78.5,1885.0,1283.5
2025-08-11,False,88238.0,89529.0,762,1640.0,91169.0,1291.0,377.0,151.0,1721.0,1146.0
2025-08-18,False,88273.0,89627.0,763,1640.0,91267.0,1354.0,366.0,170.0,1524.0,1009.0
2025-08-25,True,88348.5,89687.0,764,1640.0,91327.0,1338.5,402.0,365.0,1436.0,784.5
2025-09-01,False,88424.0,89747.0,765,1640.0,91387.0,1323.0,438.0,560.0,1294.0,548.0
2025-09-08,False,88045.0,89720.0,766,1640.0,91360.0,1675.0,316.0,604.0,1284.0,25.0
2025-09-15,False,87578.0,89664.0,767,1640.0,91304.0,2086.0,266.0,546.0,1215.0,-524.0
2025-09-22,False,87459.0,89688.0,768,1640.0,91328.0,2229.0,370.0,418.0,1177.0,-643.0
2025-09-29,False,87336.0,89437.0,769,1640.0,91077.0,2101.0,154.0,2.0,1006.0,-585.0
2025-10-06,False,87294.0,89380.0,770,1640.0,91020.0,2086.0,-196.0,-194.0,1056.0,-450.0
2025-10-13,False,87432.0,89256.0,771,1640.0,90896.0,1824.0,-307.0,-186.0,961.0,-463.0
2025-10-20,False,87427.0,89286.0,772,1640.0,90926.0,1859.0,-296.0,-408.0,1052.5,-247.5
2025-10-27,False,87413.0,89311.0,773,1640.0,90951.0,1898.0,-62.0,-553.0,1144.0,-118.0
2025-11-03,False,86888.0,89291.0,774,1640.0,90931.0,2403.0,-161.0,-1119.0,1249.5,-78.5
2025-11-10,False,86958.0,89288.0,775,1640.0,90928.0,2330.0,-241.0,-1280.0,1355.0,151.0
2025-11-17,False,87179.0,89309.0,776,1640.0,90949.0,2130.0,-318.0,-1094.0,1448.0,170.0
2025-11-24,False,87332.0,89334.0,777,1640.0,90974.0,2002.0,-353.0,-1016.5,1591.5,365.0
2025-12-01,False,87063.0,89350.0,778,1640.0,90990.0,2287.0,-397.0,-1361.0,1735.0,560.0
2025-12-08,False,87056.0,89388.0,779,1640.0,91028.0,2332.0,-332.0,-989.0,2253.0,604.0
2025-12-15,False,86962.0,89454.0,780,1640.0,91094.0,2492.0,-210.0,-616.0,2656.0,546.0
2025-12-22,False,86838.0,89464.0,781,1640.0,91104.0,2626.0,-224.0,-621.0,2567.0,418.0
2025-12-29,False,86596.0,89464.0,782,1640.0,91104.0,2868.0,27.0,-740.0,2239.0,2.0
2026-01-05,False,86568.0,89464.0,783,1640.0,91104.0,2896.0,84.0,-726.0,2088.0,-194.0
2026-01-12,False,86692.0,89562.0,784,1640.0,91202.0,2870.0,306.0,-740.0,1945.0,-186.0
2026-01-19,False,86936.0,89617.0,785,1640.0,91257.0,2681.0,331.0,-491.0,1747.0,-408.0
2026-01-26,False,87212.0,89671.0,786,1640.0,91311.0,2459.0,360.0,-201.0,1407.0,-553.0
2026-02-02,False,87249.0,89703.0,787,1640.0,91343.0,2454.0,412.0,361.0,1445.0,-1119.0
2026-02-09,False,87312.0,89762.0,788,1640.0,91402.0,2450.0,474.0,354.0,1291.0,-1280.0
2026-02-16,False,87433.0,89781.0,789,1640.0,91421.0,2348.0,472.0,254.0,1354.0,-1094.0
2026-02-23,False,87367.0,89792.0,790,1640.0,91432.0,2425.0,458.0,35.0,1338.5,-1016.5
2026-03-02,False,87352.0,89809.0,791,1640.0,91449.0,2457.0,459.0,289.0,1323.0,-1361.0
2026-03-09,False,87616.0,89884.0,792,1640.0,91524.0,2268.0,496.0,560.0,1675.0,-989.0
2026-03-16,False,87751.0,89922.0,793,1640.0,91562.0,2171.0,468.0,789.0,2086.0,-616.0
2026-03-23,False,87710.0,89825.0,794,1640.0,91465.0,2115.0,361.0,872.0,2229.0,-621.0
2026-03-30,False,87292.0,89795.0,795,1640.0,91435.0,2503.0,331.0,696.0,2101.0,-740.0
2026-04-06,True,86741.5,89779.0,796,1640.0,91419.0,3037.5,315.0,173.5,2086.0,-726.0
2026-04-13,False,86191.0,89763.0,797,1640.0,91403.0,3572.0,201.0,-501.0,1824.0,-740.0
2026-04-20,False,86073.0,89794.0,798,1640.0,91434.0,3721.0,177.0,-863.0,1859.0,-491.0
2026-04-27,False,85704.0,89765.0,799,1640.0,91405.0,4061.0,94.0,-1508.0,1898.0,-201.0
2026-05-04,True,85807.5,89709.5,800,1640.0,91349.5,3902.0,6.5,-1441.5,2403.0,361.0
2026-05-11,False,85911.0,89654.0,801,1640.0,91294.0,3743.0,-108.0,-1401.0,2330.0,354.0
2026-05-18,False,85992.0,89662.0,802,1640.0,91302.0,3670.0,-119.0,-1441.0,2130.0,254.0
2026-05-25,True,85956.0,89561.0,803,1640.0,91201.0,3605.0,-231.0,-1411.0,2002.0,35.0
2026-06-01,False,85920.0,89460.0,804,1640.0,91100.0,3540.0,-349.0,-1432.0,2287.0,289.0
2026-06-08,False,85936.0,89369.0,805,1640.0,91009.0,3433.0,-515.0,-1680.0,2332.0,560.0
2026-06-15,False,85848.0,89340.0,806,1640.0,90980.0,3492.0,-582.0,-1903.0,2492.0,789.0
2026-06-22,False,85808.0,89230.0,807,1640.0,90870.0,3422.0,-595.0,-1902.0,2626.0,872.0
2026-06-29,False,85761.0,89120.0,808,1640.0,90760.0,3359.0,-675.0,-1531.0,2868.0,696.0
2026-07-06,False,85840.0,89090.0,809,1640.0,90730.0,3250.0,-689.0,-901.5,2896.0,173.5
2026-07-13,False,86037.0,89074.0,810,1640.0,90714.0,3037.0,-689.0,-154.0,2870.0,-501.0
2026-07-20,False,86098.0,89036.0,811,1640.0,90676.0,2938.0,-758.0,25.0,2681.0,-863.0
2026-07-27,False,86267.0,88895.0,812,1640.0,90535.0,2628.0,-870.0,563.0,2459.0,-1508.0
2026-08-03,False,86495.0,88890.0,813,1640.0,90530.0,2395.0,-819.5,687.5,2454.0,-1441.5
2026-08-10,False,86536.0,88862.0,814,1640.0,90502.0,2326.0,-792.0,625.0,2450.0,-1401.0
2026-08-17,False,86722.0,88921.0,815,1640.0,90561.0,2199.0,-741.0,730.0,2348.0,-1441.0
2026-08-24,False,86843.0,88937.0,816,1640.0,90577.0,2094.0,-624.0,887.0,2425.0,-1411.0
